[kbplacer_plugin_action.py:65]: Plugin version: 0.13
[kbplacer_plugin_action.py:66]: Python version: '3.11.5 (main, Jun 15 2025, 06:45:45) [MSC v.1942 64 bit (AMD64)]'
[kbplacer_plugin_action.py:67]: KiCad version: 9.0.3 with 4.2.2 msw (phoenix) wxWidgets 3.2.8
[kbplacer_dialog.py:586]: Language: en
[kbplacer_plugin_action.py:75]: GUI state: {"layout_path": "C:\\Users\\3maar\\Downloads\\keyboard-layout.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "S{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
[key_placer.py:362]: Set key 1U distance: 19050000/19050000
[key_placer.py:124]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'Column 12', 'Row 4'}): ['S61'], frozenset({'Row 4', 'Column 11'}): ['S60'], frozenset({'Column 10', 'Row 4'}): ['S59'], frozenset({'Column 9', 'Row 4'}): ['S58'], frozenset({'Row 4', 'Column 3'}): ['S57'], frozenset({'Column 2', 'Row 4'}): ['S56'], frozenset({'Column 1', 'Row 4'}): ['S55'], frozenset({'Column 0', 'Row 4'}): ['S54'], frozenset({'Row 3', 'Column 11'}): ['S53'], frozenset({'Row 3', 'Column 10'}): ['S52'], frozenset({'Column 9', 'Row 3'}): ['S51'], frozenset({'Row 3', 'Column 8'}): ['S50'], frozenset({'Row 3', 'Column 7'}): ['S49'], frozenset({'Row 3', 'Column 6'}): ['S48'], frozenset({'Row 3', 'Column 5'}): ['S47'], frozenset({'Column 4', 'Row 3'}): ['S46'], frozenset({'Row 3', 'Column 3'}): ['S45'], frozenset({'Column 2', 'Row 3'}): ['S44'], frozenset({'Row 3', 'Column 1'}): ['S43'], frozenset({'Row 3', 'Column 0'}): ['S42'], frozenset({'Row 2', 'Column 12'}): ['S41'], frozenset({'Row 2', 'Column 11'}): ['S40'], frozenset({'Row 2', 'Column 10'}): ['S39'], frozenset({'Row 2', 'Column 9'}): ['S38'], frozenset({'Row 2', 'Column 8'}): ['S37'], frozenset({'Row 2', 'Column 7'}): ['S36'], frozenset({'Row 2', 'Column 6'}): ['S35'], frozenset({'Row 2', 'Column 5'}): ['S34'], frozenset({'Row 2', 'Column 4'}): ['S33'], frozenset({'Row 2', 'Column 3'}): ['S32'], frozenset({'Column 2', 'Row 2'}): ['S31'], frozenset({'Row 2', 'Column 1'}): ['S30'], frozenset({'Row 2', 'Column 0'}): ['S29'], frozenset({'Row 1', 'Column 13'}): ['S28'], frozenset({'Column 12', 'Row 1'}): ['S27'], frozenset({'Row 1', 'Column 11'}): ['S26'], frozenset({'Row 1', 'Column 10'}): ['S25'], frozenset({'Column 9', 'Row 1'}): ['S24'], frozenset({'Row 1', 'Column 8'}): ['S23'], frozenset({'Row 1', 'Column 7'}): ['S22'], frozenset({'Row 1', 'Column 6'}): ['S21'], frozenset({'Row 1', 'Column 5'}): ['S20'], frozenset({'Column 4', 'Row 1'}): ['S19'], frozenset({'Row 1', 'Column 3'}): ['S18'], frozenset({'Column 2', 'Row 1'}): ['S17'], frozenset({'Row 1', 'Column 1'}): ['S16'], frozenset({'Row 1', 'Column 0'}): ['S15'], frozenset({'Row 0', 'Column 13'}): ['S14'], frozenset({'Column 12', 'Row 0'}): ['S13'], frozenset({'Row 0', 'Column 11'}): ['S12'], frozenset({'Row 0', 'Column 10'}): ['S11'], frozenset({'Row 0', 'Column 9'}): ['S10'], frozenset({'Row 0', 'Column 8'}): ['S9'], frozenset({'Row 0', 'Column 7'}): ['S8'], frozenset({'Row 0', 'Column 6'}): ['S7'], frozenset({'Row 0', 'Column 5'}): ['S6'], frozenset({'Row 0', 'Column 4'}): ['S5'], frozenset({'Row 0', 'Column 3'}): ['S4'], frozenset({'Column 2', 'Row 0'}): ['S3'], frozenset({'Row 0', 'Column 1'}): ['S2'], frozenset({'Row 0', 'Column 0'}): ['S1']})
[key_placer.py:128]: Diodes by switch: {'S61': ['D66'], 'S60': ['D65'], 'S59': ['D63'], 'S58': ['D62'], 'S57': ['D61'], 'S56': ['D59'], 'S55': ['D58'], 'S54': ['D57'], 'S53': ['D55'], 'S52': ['D54'], 'S51': ['D53'], 'S50': ['D51'], 'S49': ['D50'], 'S48': ['D49'], 'S47': ['D47'], 'S46': ['D46'], 'S45': ['D45'], 'S44': ['D44'], 'S43': ['D43'], 'S42': ['D42'], 'S41': ['D41'], 'S40': ['D40'], 'S39': ['D39'], 'S38': ['D38'], 'S37': ['D37'], 'S36': ['D36'], 'S35': ['D35'], 'S34': ['D34'], 'S33': ['D33'], 'S32': ['D32'], 'S31': ['D31'], 'S30': ['D30'], 'S29': ['D29'], 'S28': ['D28'], 'S27': ['D27'], 'S26': ['D26'], 'S25': ['D25'], 'S24': ['D24'], 'S23': ['D23'], 'S22': ['D22'], 'S21': ['D21'], 'S20': ['D20'], 'S19': ['D19'], 'S18': ['D18'], 'S17': ['D17'], 'S16': ['D16'], 'S15': ['D15'], 'S14': ['D14'], 'S13': ['D13'], 'S12': ['D12'], 'S11': ['D11'], 'S10': ['D10'], 'S9': ['D9'], 'S8': ['D8'], 'S7': ['D7'], 'S6': ['D6'], 'S5': ['D5'], 'S4': ['D4'], 'S3': ['D3'], 'S2': ['D2'], 'S1': ['D1']}
[kle_serial.py:897]: User layout: [['~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace'], [{'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\'], [{'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2.25}, 'Enter'], [{'w': 2.25}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 2.75}, 'Shift'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.25}, 'Alt', {'w': 1.25}, 'Fn', {'w': 1.25}, 'Menu', {'w': 1.25}, 'Ctrl']]
[key_placer.py:662]: Layout offset: (28575000, 28575000)
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S58:2' at (233521250, 109220000) with pad 'D62:2' at (236061250, 109710000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(233521250, 109220000), (235571250, 109220000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(235571250, 109220000), (236061250, 109710000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S57 with D61
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S57:2' at (162083750, 109220000) with pad 'D61:2' at (164623750, 109710000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(162083750, 109220000), (164133750, 109220000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(164133750, 109220000), (164623750, 109710000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S56 with D59
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S56:2' at (90646250, 109220000) with pad 'D59:2' at (93186250, 109710000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(90646250, 109220000), (92696250, 109220000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(92696250, 109220000), (93186250, 109710000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S55 with D58
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S55:2' at (66833750, 109220000) with pad 'D58:2' at (69373750, 109710000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(66833750, 109220000), (68883750, 109220000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(68883750, 109220000), (69373750, 109710000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S54 with D57
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S54:2' at (43021250, 109220000) with pad 'D57:2' at (45561250, 109710000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(43021250, 109220000), (45071250, 109220000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(45071250, 109220000), (45561250, 109710000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S53 with D55
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S53:2' at (290671250, 90170000) with pad 'D55:2' at (293211250, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(290671250, 90170000), (292721250, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(292721250, 90170000), (293211250, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S52 with D54
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S52:2' at (254952500, 90170000) with pad 'D54:2' at (257492500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(254952500, 90170000), (257002500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(257002500, 90170000), (257492500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S51 with D53
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S51:2' at (235902500, 90170000) with pad 'D53:2' at (238442500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(235902500, 90170000), (237952500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(237952500, 90170000), (238442500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S50 with D51
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S50:2' at (216852500, 90170000) with pad 'D51:2' at (219392500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(216852500, 90170000), (218902500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(218902500, 90170000), (219392500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S49 with D50
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S49:2' at (197802500, 90170000) with pad 'D50:2' at (200342500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(197802500, 90170000), (199852500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(199852500, 90170000), (200342500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S48 with D49
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S48:2' at (178752500, 90170000) with pad 'D49:2' at (181292500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(178752500, 90170000), (180802500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(180802500, 90170000), (181292500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S47 with D47
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S47:2' at (159702500, 90170000) with pad 'D47:2' at (162242500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(159702500, 90170000), (161752500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(161752500, 90170000), (162242500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S46 with D46
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S46:2' at (140652500, 90170000) with pad 'D46:2' at (143192500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(140652500, 90170000), (142702500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(142702500, 90170000), (143192500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S45 with D45
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S45:2' at (121602500, 90170000) with pad 'D45:2' at (124142500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(121602500, 90170000), (123652500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(123652500, 90170000), (124142500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S44 with D44
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S44:2' at (102552500, 90170000) with pad 'D44:2' at (105092500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(102552500, 90170000), (104602500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(104602500, 90170000), (105092500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S43 with D43
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S43:2' at (83502500, 90170000) with pad 'D43:2' at (86042500, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(83502500, 90170000), (85552500, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(85552500, 90170000), (86042500, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S42 with D42
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S42:2' at (52546250, 90170000) with pad 'D42:2' at (55086250, 90660000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(52546250, 90170000), (54596250, 90170000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(54596250, 90170000), (55086250, 90660000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S41 with D41
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S41:2' at (295433750, 71120000) with pad 'D41:2' at (297973750, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(295433750, 71120000), (297483750, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(297483750, 71120000), (297973750, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S40 with D40
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S40:2' at (264477500, 71120000) with pad 'D40:2' at (267017500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(264477500, 71120000), (266527500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(266527500, 71120000), (267017500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S39 with D39
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S39:2' at (245427500, 71120000) with pad 'D39:2' at (247967500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(245427500, 71120000), (247477500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(247477500, 71120000), (247967500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S38 with D38
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S38:2' at (226377500, 71120000) with pad 'D38:2' at (228917500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(226377500, 71120000), (228427500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(228427500, 71120000), (228917500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S37 with D37
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S37:2' at (207327500, 71120000) with pad 'D37:2' at (209867500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(207327500, 71120000), (209377500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(209377500, 71120000), (209867500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S36 with D36
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S36:2' at (188277500, 71120000) with pad 'D36:2' at (190817500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(188277500, 71120000), (190327500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(190327500, 71120000), (190817500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S35 with D35
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S35:2' at (169227500, 71120000) with pad 'D35:2' at (171767500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(169227500, 71120000), (171277500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(171277500, 71120000), (171767500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S34 with D34
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S34:2' at (150177500, 71120000) with pad 'D34:2' at (152717500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(150177500, 71120000), (152227500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(152227500, 71120000), (152717500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S33 with D33
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S33:2' at (131127500, 71120000) with pad 'D33:2' at (133667500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(131127500, 71120000), (133177500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(133177500, 71120000), (133667500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S32 with D32
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S32:2' at (112077500, 71120000) with pad 'D32:2' at (114617500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(112077500, 71120000), (114127500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(114127500, 71120000), (114617500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S31 with D31
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S31:2' at (93027500, 71120000) with pad 'D31:2' at (95567500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(93027500, 71120000), (95077500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(95077500, 71120000), (95567500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S30 with D30
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S30:2' at (73977500, 71120000) with pad 'D30:2' at (76517500, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(73977500, 71120000), (76027500, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(76027500, 71120000), (76517500, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S29 with D29
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S29:2' at (47783750, 71120000) with pad 'D29:2' at (50323750, 71610000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(47783750, 71120000), (49833750, 71120000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(49833750, 71120000), (50323750, 71610000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S28 with D28
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S28:2' at (302577500, 52070000) with pad 'D28:2' at (305117500, 52560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(302577500, 52070000), (304627500, 52070000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(304627500, 52070000), (305117500, 52560000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S27 with D27
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S27:2' at (278765000, 52070000) with pad 'D27:2' at (281305000, 52560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(278765000, 52070000), (280815000, 52070000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(280815000, 52070000), (281305000, 52560000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S26 with D26
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S26:2' at (259715000, 52070000) with pad 'D26:2' at (262255000, 52560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(259715000, 52070000), (261765000, 52070000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(261765000, 52070000), (262255000, 52560000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S25 with D25
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S25:2' at (240665000, 52070000) with pad 'D25:2' at (243205000, 52560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(240665000, 52070000), (242715000, 52070000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(242715000, 52070000), (243205000, 52560000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S24 with D24
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S24:2' at (221615000, 52070000) with pad 'D24:2' at (224155000, 52560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(221615000, 52070000), (223665000, 52070000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(223665000, 52070000), (224155000, 52560000)]
[board_modifier.py:460]: Track added
[key_placer.py:424]: Routing S23 with D23
[key_placer.py:426]: Using internal autorouter method
[board_modifier.py:532]: Routing at F.Cu layer
[board_modifier.py:549]: Netclass: Default, track width: 200000
[board_modifier.py:611]: Routing pad 'S23:2' at (202565000, 52070000) with pad 'D23:2' at (205105000, 52560000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:455]: Adding track segment (F.Cu): [(202565000, 52070000), (204615000, 52070000)]
[board_modifier.py:460]: Track added
[board_modifier.py:455]: Adding track segment (F.Cu): [(204615000, 52070000), (205105000, 52560000)]
